,Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces
1926,1926,0.079,,1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,309,12.0
1927,1927,0.099,,1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309,12.0
1928,1928,0.055,,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309,16.0
1929,1929,0.05,,1298,Sockeye Belgian Style Summer Ale,Witbier,309,16.0
1930,1930,0.064,,1181,Sockeye Maibock,Maibock / Helles Bock,309,12.0
1931,1931,0.099,100.0,1160,Old Devil's Tooth,American Barleywine,309,12.0
1932,1932,0.043,,1152,Galena Golden,American Blonde Ale,309,12.0
1933,1933,0.052,32.0,1151,Hell-Diver Pale Ale,American Pale Ale (APA),309,12.0
1934,1934,0.046,12.0,1150,Woolybugger Wheat,American Pale Wheat Ale,309,12.0
1935,1935,0.057,,1076,Power House Porter,American Porter,309,12.0
1936,1936,0.084,90.0,995,Winterfest,American Strong Ale,309,16.0
1937,1937,0.063,100.0,879,Dagger Falls IPA,American IPA,309,12.0
1938,1938,0.07,18.0,1972,LuckenBock,Bock,257,16.0
1939,1939,0.055,40.0,1971,Texas Pale Ale (TPA),American IPA,257,16.0
1940,1940,0.08,,1970,6 String Saison,Saison / Farmhouse Ale,257,16.0
1941,1941,0.05,22.0,1969,Kol' Beer,Kölsch,257,16.0
1942,1942,0.035,,2024,Montauk Light,Light Lager,249,12.0
1943,1943,0.048,32.0,1283,Na Zdraví Pilsner,Czech Pilsener,436,16.0
1944,1944,0.055,65.0,1282,Nice Rack IPA,American IPA,436,16.0
1945,1945,0.075,72.0,2362,2014 IPA Cicada Series,American IPA,133,16.0
1946,1946,0.077,65.0,2346,Sinister Minister Black IPA,American IPA,133,16.0
1947,1947,0.053,45.0,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),133,12.0
1948,1948,0.0579999999999999,60.0,2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,12.0
1949,1949,0.05,20.0,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,133,12.0
1950,1950,0.08,80.0,1745,Mississippi Fire Ant,American Amber / Red Ale,133,16.0
1951,1951,0.0579999999999999,40.0,1120,Hipster Breakfast,Oatmeal Stout,133,16.0
1952,1952,0.05,20.0,1118,Suzy B Dirty Blonde Ale,American Blonde Ale,133,16.0
1953,1953,0.0579999999999999,60.0,1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,16.0
1954,1954,0.065,45.0,2387,Pine Belt Pale Ale,American Pale Ale (APA),118,12.0
1955,1955,0.055,,2267,Walloon,Saison / Farmhouse Ale,118,12.0
1956,1956,0.069,23.0,1740,Le Mort Vivant,Bière de Garde,118,12.0
1957,1957,0.085,110.0,1728,Red Cockaded Ale,American Double / Imperial IPA,118,12.0
1958,1958,0.092,100.0,1497,Valkyrie Double IPA,American Double / Imperial IPA,118,12.0
1959,1959,0.085,110.0,1011,Red Cockaded Ale (2013),American Double / Imperial IPA,118,12.0
1960,1960,0.072,40.0,1010,Old Potentate,Old Ale,118,12.0
1961,1961,0.05,20.0,856,Bombshell Blonde,American Blonde Ale,118,16.0
1962,1962,0.099,100.0,853,PRO-AM (2012) (2012),American Double / Imperial IPA,118,12.0
1963,1963,0.055,,691,Walloon (2014),Saison / Farmhouse Ale,118,12.0
1964,1964,0.069,23.0,555,Le Mort Vivant (2011),Bière de Garde,118,12.0
1965,1965,0.083,50.0,46,Buried Hatchet Stout,Foreign / Export Stout,118,12.0
1966,1966,0.065,45.0,45,Pine Belt Pale Ale,American Pale Ale (APA),118,16.0
1967,1967,0.05,20.0,44,Bombshell Blonde,American Blonde Ale,118,12.0
1968,1968,0.047,35.0,2486,Baby Daddy Session IPA,American IPA,78,12.0
1969,1969,,,763,Hopluia (2004),English India Pale Ale (IPA),508,16.0
1970,1970,0.0579999999999999,,2271,Ball & Chain (2014),American Pale Ale (APA),175,16.0
1971,1971,0.096,,2206,Bitter Biker Double IPA,American Double / Imperial IPA,175,16.0
1972,1972,0.0819999999999999,,2136,God Damn Pigeon Porter,American Porter,175,16.0
1973,1973,0.079,,2135,Working for the Weekend,American Double / Imperial IPA,175,16.0
1974,1974,0.06,,2134,Angry Adam,American Amber / Red Ale,175,16.0
1975,1975,0.055,,2109,Freedom Fries,American Stout,175,16.0
1976,1976,0.096,,1821,Bitter Biker Double IPA,American Double / Imperial IPA,175,12.0
1977,1977,0.073,,1820,Ghost Bike Pale Ale,American Pale Ale (APA),175,16.0
1978,1978,0.062,,1819,Spiteful IPA,American IPA,175,12.0
1979,1979,0.06,,1634,Alley Time,American Pale Ale (APA),175,12.0
1980,1980,0.0579999999999999,,1633,Fat Badger,Irish Red Ale,175,12.0
1981,1981,0.055,,1632,In the Weeds,American Pale Wheat Ale,175,12.0
1982,1982,0.05,22.0,855,Special Amber,Vienna Lager,498,12.0
1983,1983,0.05,22.0,445,Special Amber,Vienna Lager,498,12.0
1984,1984,0.0559999999999999,,1587,Seven Gates Pale Ale,American Pale Ale (APA),372,12.0
1985,1985,0.052,,2242,Gunga Din,Cider,186,16.0
1986,1986,0.042,20.0,1544,Starr Pils,German Pilsener,383,12.0
1987,1987,0.065,52.0,1205,Northern Lights India Pale Ale,American IPA,383,16.0
1988,1988,0.048,12.0,369,Festie,Märzen / Oktoberfest,383,12.0
1989,1989,0.065,52.0,368,Northern Lights India Pale Ale,American IPA,383,12.0
1990,1990,0.065,65.0,2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),119,12.0
1991,1991,0.049,17.0,92,Colorado Kölsch,Kölsch,119,12.0
1992,1992,0.057,25.0,91,Steam Engine Lager,American Amber / Red Lager,119,12.0
1993,1993,0.065,65.0,90,Third Eye Pale Ale,American IPA,119,12.0
1994,1994,0.047,9.0,2366,Point Special (Current),American Adjunct Lager,131,12.0
1995,1995,0.047,9.0,2365,Point Special,American Adjunct Lager,131,12.0
1996,1996,0.054,33.0,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),131,12.0
1997,1997,0.047,9.0,2228,Point Special,American Adjunct Lager,131,12.0
1998,1998,0.052,9.0,2151,Onyx Black Ale,American Black Ale,131,12.0
1999,1999,0.063,64.0,2150,Beyond The Pale IPA,American IPA,131,12.0
2000,2000,0.047,9.0,2122,Point Special (2013),American Adjunct Lager,131,12.0
2001,2001,0.047,9.0,2121,Point Special (2012),American Adjunct Lager,131,12.0
2002,2002,0.047,9.0,2115,Point Special Lager,American Adjunct Lager,131,16.0
2003,2003,0.062,,1450,St. Benedict's Winter Ale,Winter Warmer,131,12.0
2004,2004,0.057,15.0,1357,Point Oktoberfest,Märzen / Oktoberfest,131,16.0
2005,2005,0.052,7.0,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,16.0
2006,2006,0.05,7.0,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,12.0
2007,2007,0.05,7.0,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131,12.0
2008,2008,0.035,,684,Drop Dead Blonde,American Blonde Ale,131,12.0
2009,2009,0.049,13.0,650,Three Kings Ale,Kölsch,131,12.0
2010,2010,0.057,15.0,456,Point Oktoberfest,Märzen / Oktoberfest,131,12.0
2011,2011,0.054,32.0,357,2012 Black Ale,American Brown Ale,131,12.0
2012,2012,0.05,7.0,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131,12.0
2013,2013,0.054,33.0,140,Point Cascade Pale Ale,American Pale Ale (APA),131,12.0
2014,2014,0.047,14.0,139,Point Amber Classic,American Amber / Red Lager,131,12.0
2015,2015,0.047,9.0,138,Point Special Lager,American Adjunct Lager,131,12.0
2016,2016,0.051,31.0,953,Wisco Disco,American Amber / Red Ale,486,16.0
2017,2017,0.05,,1983,Brontide,American Black Ale,255,12.0
2018,2018,0.05,,1631,Brontide,American Black Ale,255,12.0
2019,2019,0.045,,1344,Classique,Saison / Farmhouse Ale,255,12.0
2020,2020,0.045,,922,Sunsplash Golden Ale (2004),American Blonde Ale,492,12.0
2021,2021,0.051,25.0,1410,Sand Island Lighthouse,Kölsch,412,12.0
2022,2022,0.05,30.0,925,Lily Flagg Milk Stout,Milk / Sweet Stout,412,12.0
2023,2023,0.072,70.0,637,Monkeynaut IPA,American IPA,412,12.0
2024,2024,0.05,,2369,Straub Beer (Current),American Adjunct Lager,129,12.0
2025,2025,0.0409999999999999,8.0,2233,American Lager,American Adjunct Lager,129,12.0
2026,2026,0.0409999999999999,8.0,2232,American Amber,American Amber / Red Lager,129,12.0
2027,2027,0.032,13.0,2231,American Light,Light Lager,129,12.0
2028,2028,0.053,49.0,2352,Extra Pale Ale,American Pale Ale (APA),138,12.0
2029,2029,0.053,40.0,2549,Make It So,Extra Special / Strong Bitter (ESB),58,12.0
2030,2030,0.047,55.0,2473,Hopvale Organic Ale,American Pale Ale (APA),58,16.0
2031,2031,0.083,100.0,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,58,16.0
2032,2032,0.052,29.0,2605,Tip Off,Altbier,25,16.0
2033,2033,0.054,,2215,Java Mac,Scottish Ale,25,16.0
2034,2034,0.054,23.0,2164,Cowbell,American Porter,25,16.0
2035,2035,0.0579999999999999,20.0,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,25,16.0
2036,2036,0.083,23.0,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,25,16.0
2037,2037,0.099,36.0,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,25,16.0
2038,2038,0.09,30.0,2082,Whip Fight,Scotch Ale / Wee Heavy,25,16.0
2039,2039,0.053,23.0,2081,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,25,16.0
2040,2040,0.064,75.0,2001,Fistful Of Hops Red,American IPA,25,16.0
2041,2041,0.063,75.0,2000,Fistful of Hops Orange,American IPA,25,16.0
2042,2042,0.064,75.0,1999,Fistful Of Hops Blue,American IPA,25,16.0
2043,2043,0.064,75.0,1996,Fistful of Hops Green,American IPA,25,16.0
2044,2044,,,1948,30 Min Coma,Belgian IPA,25,16.0
2045,2045,0.09,30.0,1656,Wee Muckle,Scotch Ale / Wee Heavy,25,16.0
2046,2046,0.065,55.0,1599,Royal Brat,Extra Special / Strong Bitter (ESB),25,16.0
2047,2047,0.075,77.0,1420,Grapefruit Jungle (GFJ),American IPA,25,16.0
2048,2048,0.0559999999999999,50.0,1389,Osiris Pale Ale,American Pale Ale (APA),25,16.0
2049,2049,0.099,75.0,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,25,16.0
2050,2050,0.063,23.0,1366,Stupid Sexy Flanders,Flanders Oud Bruin,25,16.0
2051,2051,,,1347,Bourbon Barrel Cowbell,American Porter,25,16.0
2052,2052,0.054,,1314,Popcorn Pilsner,German Pilsener,25,16.0
2053,2053,0.071,27.0,1128,Ring of Dingle,Irish Dry Stout,25,16.0
2054,2054,0.054,23.0,1127,Bourbon Barrel Wee Mac,Scottish Ale,25,16.0
2055,2055,0.099,60.0,1049,Bourbon Barrel Johan,English Barleywine,25,16.0
2056,2056,0.07,,934,The Deuce,American Brown Ale,25,16.0
2057,2057,0.09,24.0,923,The Velvet Fog,Quadrupel (Quad),25,16.0
2058,2058,0.055,23.0,874,Sun King Oktoberfest,Märzen / Oktoberfest,25,16.0
2059,2059,0.052,24.0,739,Indianapolis Indians Lager,Dortmunder / Export Lager,25,16.0
2060,2060,0.052,24.0,698,Indians Victory Lager (2012),Dortmunder / Export Lager,25,16.0
2061,2061,0.08,,660,Chaka,Belgian Strong Pale Ale,25,16.0
2062,2062,0.091,91.0,651,Isis,American Double / Imperial IPA,25,16.0
2063,2063,0.09,30.0,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,25,16.0
2064,2064,0.075,77.0,532,Grapefruit Jungle (GFJ) (2011),American IPA,25,16.0
2065,2065,0.055,23.0,526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,25,16.0
2066,2066,0.099,60.0,394,Johan the Barleywine,English Barleywine,25,16.0
2067,2067,0.054,23.0,213,Wee Mac Scottish-Style Ale,Scottish Ale,25,16.0
2068,2068,0.053,20.0,55,Sunlight Cream Ale,Cream Ale,25,16.0
2069,2069,0.0559999999999999,50.0,54,Osiris Pale Ale (2010),American Pale Ale (APA),25,16.0
2070,2070,0.045,,1207,Dam Lager,American Amber / Red Lager,455,12.0
2071,2071,0.07,,1206,Red Clay IPA,American IPA,455,12.0
2072,2072,0.072,,2543,Todd the Axe Man,American IPA,61,16.0
2073,2073,0.057,,2409,Doomtree,Extra Special / Strong Bitter (ESB),61,16.0
2074,2074,0.099,85.0,1739,BLAKKR,American Black Ale,61,16.0
2075,2075,0.073,69.0,1112,Overrated! West Coast Style IPA,American IPA,61,16.0
2076,2076,0.075,90.0,329,WET,American IPA,61,16.0
2077,2077,0.04,37.0,19,Bitter Brewer,English Bitter,61,16.0
2078,2078,0.055,34.0,18,SurlyFest,Rye Beer,61,16.0
2079,2079,0.051,45.0,17,Coffee Bender,American Brown Ale,61,16.0
2080,2080,0.051,45.0,16,Bender,American Brown Ale,61,16.0
2081,2081,0.0969999999999999,120.0,15,Abrasive Ale,American Double / Imperial IPA,61,16.0
2082,2082,0.051,20.0,14,Hell,Keller Bier / Zwickel Bier,61,16.0
2083,2083,0.067,33.0,13,CynicAle,Saison / Farmhouse Ale,61,16.0
2084,2084,0.062,99.0,12,Furious,American IPA,61,16.0
2085,2085,0.073,50.0,1242,Big Nose,American IPA,447,12.0
2086,2086,0.05,10.0,1241,Cotton Mouth,Witbier,447,12.0
2087,2087,0.0559999999999999,35.0,1240,Stump Knocker Pale Ale,American Pale Ale (APA),447,12.0
2088,2088,0.05,38.0,1239,Midnight Oil,Oatmeal Stout,447,12.0
2089,2089,0.059,18.0,1238,Wild Night,Cream Ale,447,12.0
2090,2090,0.045,,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,381,12.0
2091,2091,0.055,35.0,2568,Take Two Pils,German Pilsener,49,12.0
2092,2092,0.057,,2551,Waterkeeper,Hefeweizen,49,12.0
2093,2093,0.064,,1710,SweetWater IPA,American IPA,49,12.0
2094,2094,0.054,,1709,420 Extra Pale Ale,American Pale Ale (APA),49,12.0
2095,2095,0.08,95.0,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,449,12.0
2096,2096,0.05,,1164,TailGate Saison,Saison / Farmhouse Ale,449,12.0
2097,2097,0.05,44.0,663,TailGate IPA,American IPA,449,24.0
2098,2098,0.05,44.0,662,TailGate IPA,American IPA,449,12.0
2099,2099,0.049,28.0,623,TailGate Hefeweizen,Hefeweizen,449,24.0
2100,2100,0.05,19.0,622,Blacktop Blonde,American Blonde Ale,449,24.0
2101,2101,0.05,19.0,362,Blacktop Blonde,American Blonde Ale,449,12.0
2102,2102,0.049,28.0,361,TailGate Hefeweizen,Hefeweizen,449,12.0
2103,2103,0.085,34.0,2575,Wooden Rooster,Tripel,45,16.9
2104,2104,0.048,20.0,2555,Ginger Peach Saison,Saison / Farmhouse Ale,45,16.0
2105,2105,0.062,35.0,1736,Zombie Monkie,American Porter,45,16.0
2106,2106,0.0559999999999999,20.0,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,16.0
2107,2107,0.05,20.0,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,16.0
2108,2108,0.068,110.0,1017,Ethos IPA,American IPA,45,16.0
2109,2109,0.044,12.0,1009,Tallgrass Pub Ale,American Brown Ale,45,16.0
2110,2110,0.072,93.0,912,Oasis,Extra Special / Strong Bitter (ESB),45,16.0
2111,2111,0.05,20.0,765,Buffalo Sweat,Milk / Sweet Stout,45,16.0
2112,2112,0.05,20.0,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,16.0
2113,2113,0.052,,595,8-Bit Pale Ale,American Pale Ale (APA),45,16.0
2114,2114,0.085,,537,Velvet Rooster,Tripel,45,16.0
2115,2115,0.05,20.0,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,12.0
2116,2116,0.05,16.0,105,Köld Lager (2010),German Pilsener,45,16.0
2117,2117,0.072,93.0,104,Oasis (2010),American Double / Imperial IPA,45,16.0
2118,2118,0.044,22.0,103,Tallgrass Ale,American Brown Ale,45,16.0
2119,2119,0.05,20.0,102,Buffalo Sweat (2010),Milk / Sweet Stout,45,16.0
2120,2120,0.063,60.0,101,Tallgrass IPA,American IPA,45,16.0
2121,2121,0.068,,1433,Hat Trick Hop IPA,American IPA,409,16.0
2122,2122,0.0559999999999999,,1432,Yard Sale Amber Ale,American Amber / Red Ale,409,16.0
2123,2123,0.055,,936,Loafin Bräu,Altbier,490,16.0
2124,2124,0.07,80.0,544,Old Elephant Foot IPA,American IPA,490,16.0
2125,2125,0.065,35.0,2640,Peck's Porter,American Porter,7,16.0
2126,2126,0.07,,2448,Reactor,American IPA,7,16.0
2127,2127,0.057,,2447,Mr. Orange,Witbier,7,16.0
2128,2128,0.08,22.0,2601,Deduction,Dubbel,28,12.0
2129,2129,0.057,,973,Face Down Brown Ale,American Brown Ale,480,12.0
2130,2130,0.064,,827,Tempter IPA,American IPA,480,12.0
2131,2131,0.055,,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),480,12.0
2132,2132,0.048,,2155,Smittytown,Extra Special / Strong Bitter (ESB),210,12.0
2133,2133,0.04,,1982,Greenwood Beach,Fruit / Vegetable Beer,210,12.0
2134,2134,0.066,,1939,Gatecrasher,English India Pale Ale (IPA),210,12.0
2135,2135,0.047,42.0,1082,RecreationAle,American Pale Ale (APA),469,12.0
2136,2136,0.055,35.0,2119,First Stand,Saison / Farmhouse Ale,215,12.0
2137,2137,0.063,23.0,2118,Battle LIne,American Brown Ale,215,12.0
2138,2138,0.0559999999999999,12.0,2117,Broken Bridge,Dunkelweizen,215,12.0
2139,2139,0.071,69.0,2116,Brutus,English India Pale Ale (IPA),215,12.0
2140,2140,0.06,,1916,Petit Mutant,American Wild Ale,272,16.0
2141,2141,0.096,,1915,The Crusher,American Double / Imperial IPA,272,16.0
2142,2142,0.08,,1914,Beelzebub,American Double / Imperial Stout,272,16.0
2143,2143,0.07,,1810,Focal Banger,American IPA,272,16.0
2144,2144,0.08,120.0,1111,Heady Topper,American Double / Imperial IPA,272,16.0
2145,2145,0.08,120.0,379,Heady Topper,American Double / Imperial IPA,272,16.0
2146,2146,0.046,20.0,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457,12.0
2147,2147,0.07,75.0,1199,Indian Paintbrush IPA,American IPA,457,12.0
2148,2148,0.048,16.0,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,457,12.0
2149,2149,0.059,15.0,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,457,12.0
2150,2150,0.05,,1945,Birdhouse Pale Ale,Belgian Pale Ale,262,12.0
2151,2151,0.073,,1079,Ozzy,Belgian Pale Ale,262,12.0
2152,2152,0.07,,94,Resurrection,Dubbel,262,12.0
2153,2153,0.052,16.0,1748,Bronx Summer Pale Ale,American Pale Ale (APA),329,16.0
2154,2154,0.057,46.0,1747,Bronx Black Pale Ale,American Black Ale,329,16.0
2155,2155,0.063,50.0,1037,Bronx Pale Ale,American Pale Ale (APA),329,16.0
2156,2156,0.052,35.0,2594,Surfrider,American Pale Ale (APA),33,16.0
2157,2157,0.055,,2035,Kolschtal Eddy,Kölsch,33,16.0
2158,2158,0.05,,2034,South Bay Session IPA,American IPA,33,16.0
2159,2159,0.069,34.0,1562,Grandma's Pecan,English Brown Ale,33,16.0
2160,2160,0.099,101.0,1561,Double Trunk,American Double / Imperial IPA,33,16.0
2161,2161,0.046,45.0,1749,Just IPA,American IPA,328,12.0
2162,2162,0.045,,2455,Lionshead,American Pilsner,90,12.0
2163,2163,,,963,Manhattan Gold Lager (1990),American Amber / Red Lager,484,12.0
2164,2164,0.052,,2638,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),9,16.0
2165,2165,0.0579999999999999,,1278,Northern Hawk Owl Amber,American Amber / Red Ale,438,12.0
2166,2166,0.059,,1277,CEO Stout,American Stout,438,16.0
2167,2167,0.047,,1276,Will Power Pale Ale,American Pale Ale (APA),438,16.0
2168,2168,0.044,,1732,Curious Traveler Shandy,Shandy,334,12.0
2169,2169,0.048,18.0,2347,Hunny Do Wheat,American Pale Wheat Ale,142,12.0
2170,2170,0.052,,1781,Three Way Pale Ale,American Pale Ale (APA),142,12.0
2171,2171,0.0409999999999999,,1780,Rise to the Top,Cream Ale,142,12.0
2172,2172,0.049,,1779,Lost Trout Brown Ale,American Brown Ale,142,12.0
2173,2173,0.051,11.0,2421,Watermelon Ale,Fruit / Vegetable Beer,108,12.0
2174,2174,0.04,18.0,2319,Knotty Blonde Ale,American Blonde Ale,153,12.0
2175,2175,0.062,40.0,2317,Fivepine Chocolate Porter,American Porter,153,12.0
2176,2176,0.062,82.0,2316,Hoodoo Voodoo IPA,American IPA,153,12.0
2177,2177,0.053,22.0,1913,Hydraulion Red,Irish Red Ale,273,12.0
2178,2178,0.06,50.0,1912,40 Mile IPA,American IPA,273,12.0
2179,2179,0.055,64.0,2617,Citra Faced,American Pale Wheat Ale,21,16.0
2180,2180,0.055,31.0,2616,Pole Barn Stout,Oatmeal Stout,21,16.0
2181,2181,0.054,37.0,2615,Pale,American Pale Ale (APA),21,16.0
2182,2182,0.053,27.0,2614,Yoshi's Nectar,California Common / Steam Beer,21,16.0
2183,2183,0.052,,1889,Leatherhead Red,American Amber / Red Ale,282,12.0
2184,2184,0.065,,1222,Cropduster Mid-American IPA,American IPA,282,12.0
2185,2185,0.075,,122,Golden Frau Honey Wheat,Braggot,282,12.0
2186,2186,,,121,Cornstalker Dark Wheat,American Dark Wheat Ale,282,12.0
2187,2187,0.0579999999999999,20.0,2623,Cafe Leche,American Porter,17,16.0
2188,2188,0.052,12.0,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16.0
2189,2189,0.12,90.0,2621,Csar,Russian Imperial Stout,17,16.0
2190,2190,0.055,,1817,Klingon Warnog Roggen Dunkel,Roggenbier,17,16.0
2191,2191,0.085,115.0,1449,Overlord Imperial IPA,American Double / Imperial IPA,17,16.0
2192,2192,0.0579999999999999,36.0,951,Alloy,American IPA,17,16.0
2193,2193,0.051,22.0,950,Rivet Irish Red Ale,Irish Red Ale,17,16.0
2194,2194,0.052,50.0,949,3 Gear Robust Porter,American Porter,17,16.0
2195,2195,0.045,35.0,948,Circuit Bohemian Pilsner,Czech Pilsener,17,16.0
2196,2196,0.055,,2321,Turnrow Harvest Ale,American Blonde Ale,152,12.0
2197,2197,0.07,60.0,1755,Juke Joint IPA,American IPA,152,12.0
2198,2198,0.07,35.0,1754,Parade Ground Coffee Porter,American Porter,152,12.0
2199,2199,0.05,21.0,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,152,12.0
2200,2200,0.045,18.0,529,Tin Roof Blonde Ale,American Blonde Ale,152,12.0
2201,2201,0.055,37.0,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),152,12.0
2202,2202,0.045,28.0,494,Perfect Tin Amber,American Amber / Red Ale,152,12.0
2203,2203,0.073,87.0,1856,IPA & a Half,American IPA,291,12.0
2204,2204,0.055,33.0,736,Ornery Amber Lager (2003),Vienna Lager,291,12.0
2205,2205,0.05,,1027,Big Island Shandy,Shandy,474,16.0
2206,2206,0.068,,1026,Preservation IPA,American IPA,474,16.0
2207,2207,0.062,72.0,1938,Almanac IPA,American IPA,265,12.0
2208,2208,0.065,,1937,Milk Mustachio Stout,Milk / Sweet Stout,265,12.0
2209,2209,0.06,30.0,1936,Farmer's Tan Red Ale,American Amber / Red Ale,265,12.0
2210,2210,0.057,,594,Triangle India Pale Ale,American IPA,524,12.0
2211,2211,0.05,,114,Triangle White Ale,Witbier,524,12.0
2212,2212,0.08,,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,524,12.0
2213,2213,0.0819999999999999,,2445,Troegenator,Doppelbock,97,16.0
2214,2214,0.075,93.0,2444,Nugget Nectar,American Amber / Red Ale,97,16.0
2215,2215,0.045,45.0,2203,Sunshine Pils,American Pilsner,97,12.0
2216,2216,0.0819999999999999,25.0,1510,Troegenator Doublebock,Doppelbock,97,16.0
2217,2217,0.075,85.0,1509,Perpetual IPA,American IPA,97,12.0
2218,2218,0.055,52.0,433,Greenville Pale Ale,American Pale Ale (APA),539,12.0
2219,2219,0.062,65.0,641,Hoppy Boy,American IPA,520,16.0
2220,2220,0.054,26.0,2588,Cow Creek,American Amber / Red Lager,38,12.0
2221,2221,0.075,63.0,2458,Chupahopra,American IPA,38,12.0
2222,2222,0.051,19.0,2212,Twisted X,American Adjunct Lager,38,12.0
2223,2223,0.0409999999999999,41.0,2235,Day Hike Session,American IPA,190,12.0
2224,2224,0.048,48.0,1661,Trailhead ISA,American IPA,190,12.0
2225,2225,0.052,27.0,1660,Immersion Amber,American Amber / Red Ale,190,12.0
2226,2226,0.062,70.0,1659,Evo IPA,American IPA,190,12.0
2227,2227,0.048,,1438,Presidential Pils,Czech Pilsener,190,12.0
2228,2228,0.062,70.0,1173,Evolutionary IPA (2012),American IPA,190,12.0
2229,2229,0.057,36.0,560,Persnickety Pale,American Pale Ale (APA),190,12.0
2230,2230,0.054,20.0,519,SoDo Brown Ale,American Brown Ale,190,12.0
2231,2231,0.052,27.0,518,Immersion Amber Ale (2011),American Amber / Red Ale,190,12.0
2232,2232,0.062,70.0,505,Evolutionary IPA (2011),American IPA,190,12.0
2233,2233,0.048,48.0,482,Trailhead India Style Session Ale (2011),American IPA,190,12.0
2234,2234,0.046,,451,Panorama Wheat Ale,American Pale Wheat Ale,190,12.0
2235,2235,0.063,69.0,2497,Wobble,American IPA,74,16.0
2236,2236,0.0579999999999999,43.0,2246,Night Cat,American Dark Wheat Ale,74,12.0
2237,2237,0.0579999999999999,43.0,1630,Night Cat (2014),American Dark Wheat Ale,74,12.0
2238,2238,0.051,17.0,1284,Dog Days Lager,Dortmunder / Export Lager,74,12.0
2239,2239,0.051,36.0,1121,Sidekick Extra Pale Ale,American Pale Ale (APA),74,12.0
2240,2240,0.077,23.0,1042,Atom Smasher,Märzen / Oktoberfest,74,12.0
2241,2241,0.045,,1041,Testudo,Bière de Garde,74,12.0
2242,2242,0.065,,1040,Hobnob B & B Pale Ale,American Pale Ale (APA),74,12.0
2243,2243,0.07,68.0,861,Cane and Ebel,American Strong Ale,74,12.0
2244,2244,0.065,,642,Outlaw IPA (2015),American IPA,74,12.0
2245,2245,0.045,,2037,The Gilded Age,Munich Helles Lager,243,12.0
2246,2246,0.05,,1285,No Limits Hefeweizen,Hefeweizen,435,16.0
2247,2247,0.06,,1189,Honeyspot Road White IPA,American White IPA,435,12.0
2248,2248,0.072,,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,435,12.0
2249,2249,0.048,,1170,Workers Comp Saison,Saison / Farmhouse Ale,435,12.0
2250,2250,0.05,,1169,Ol' Factory Pils,German Pilsener,435,12.0
2251,2251,0.05,10.0,2310,PUNK'N,Pumpkin Ale,159,12.0
2252,2252,0.04,22.0,2100,Yard Sale Winter Lager,American Amber / Red Lager,159,12.0
2253,2253,0.04,42.0,1925,Trader Session IPA,American IPA,159,12.0
2254,2254,0.073,83.0,1723,Hop Nosh IPA,American IPA,159,12.0
2255,2255,0.04,17.0,1212,SUM'R,American Blonde Ale,159,12.0
2256,2256,0.04,32.0,1097,Organic Baba Black Lager,Schwarzbier,159,12.0
2257,2257,0.073,82.0,1089,Hop Notch IPA (2013),American IPA,159,12.0
2258,2258,0.04,34.0,1088,Cutthroat Pale Ale,American Pale Ale (APA),159,12.0
2259,2259,0.04,29.0,974,WYLD Extra Pale Ale,American Pale Ale (APA),159,12.0
