Coupons,Year,Quarter,Origin,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,RoundTrip,OnLine,DollarCred,FarePerMile,RPCarrier,Passengers,ItinFare,BulkFare,Distance,DistanceGroup,MilesFlown,ItinGeoType
4,2021,1,IAD,12264,1226402,30852,US,51,VA,Virginia,38,1.0,1.0,1,0.0479,UA,1.0,234.0,0.0,4886.0,10,4886.0,2
1,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,1.0,1,0.3066,AA,1.0,367.0,0.0,1197.0,3,1197.0,2
2,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,0.0,1.0,1,0.2048,QX,1.0,171.0,0.0,835.0,2,835.0,2
1,2021,1,MDT,13230,1323002,32070,US,42,PA,Pennsylvania,23,0.0,1.0,1,0.3822,MQ,1.0,227.0,0.0,594.0,2,594.0,2
4,2021,1,XNA,15919,1591904,31834,US,5,AR,Arkansas,71,1.0,0.0,1,0.0971,MQ,1.0,271.0,0.0,2792.0,6,2792.0,2
2,2021,1,OKC,13851,1385103,33851,US,40,OK,Oklahoma,73,0.0,0.0,1,0.1627,OO,1.0,253.0,0.0,1555.0,4,1555.0,2
4,2021,1,SMF,14893,1489302,33192,US,6,CA,California,91,1.0,1.0,1,0.0845,WN,1.0,436.0,0.0,5162.0,11,5162.0,2
2,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,1.0,1.0,1,263,AA,1.0,555.0,0.0,2110.0,5,2110.0,2
4,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,1.0,0.0,1,0.2462,AA,2.0,718.0,0.0,2916.0,6,2916.0,2
1,2021,1,MKE,13342,1334207,33342,US,55,WI,Wisconsin,45,0.0,1.0,1,0.9278,OH,1.0,604.0,0.0,651.0,2,651.0,2
2,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,0.0,1.0,1,0.0218,NK,1.0,39.0,0.0,1786.0,4,1786.0,2
4,2021,1,LBB,12896,1289607,32896,US,48,TX,Texas,74,1.0,0.0,1,0.0817,YV,1.0,188.0,0.0,2300.0,5,2300.0,2
8,2021,1,HPN,12197,1219702,31703,US,36,NY,New York,22,1.0,0.0,1,0.1163,OH,1.0,546.0,0.0,4695.0,10,4695.0,2
1,2021,1,MKE,13342,1334207,33342,US,55,WI,Wisconsin,45,0.0,1.0,1,0.1219,WN,1.0,178.0,0.0,1460.0,3,1460.0,2
4,2021,1,ELM,11537,1153706,31537,US,36,NY,New York,22,1.0,0.0,1,0.1353,9E,1.0,563.0,0.0,4162.0,9,4162.0,2
2,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,1.0,1.0,1,0.0619,B6,2.0,335.0,0.0,5408.0,11,5408.0,2
2,2021,1,RDU,14492,1449202,34492,US,37,NC,North Carolina,36,0.0,0.0,1,0.4683,AA,1.0,295.0,0.0,630.0,2,630.0,2
2,2021,1,AUS,10423,1042302,30423,US,48,TX,Texas,74,0.0,0.0,1,0.1108,UA,1.0,185.0,0.0,1670.0,4,1670.0,2
3,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,1.0,1,0.3743,QX,1.0,320.0,0.0,855.0,2,855.0,2
2,2021,1,JAC,12441,1244102,32441,US,56,WY,Wyoming,88,0.0,1.0,1,0.2491,AA,1.0,418.0,0.0,1678.0,4,1678.0,2
1,2021,1,IAH,12266,1226603,31453,US,48,TX,Texas,74,0.0,1.0,1,0.0279,NK,3.0,39.0,0.0,1400.0,3,1400.0,2
4,2021,1,PIT,14122,1412202,30198,US,42,PA,Pennsylvania,23,1.0,0.0,1,0.1312,AA,1.0,363.0,0.0,2766.0,6,2766.0,2
1,2021,1,MSY,13495,1349505,33495,US,22,LA,Louisiana,72,0.0,1.0,1,0.5146,AA,1.0,335.0,0.0,651.0,2,651.0,2
1,2021,1,ABQ,10140,1014005,30140,US,35,NM,New Mexico,86,0.0,1.0,1,106,WN,1.0,177.0,0.0,1670.0,4,1670.0,2
1,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,0.0,1.0,1,0.5145,UA,4.0,213.0,0.0,414.0,1,414.0,2
1,2021,1,CLT,11057,1105703,31057,US,37,NC,North Carolina,36,0.0,1.0,1,0.2102,WN,1.0,281.0,0.0,1337.0,3,1337.0,2
2,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,1.0,1.0,1,0.1432,DL,1.0,358.0,0.0,2500.0,6,2500.0,2
1,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.1487,B6,1.0,159.0,0.0,1069.0,3,1069.0,2
3,2021,1,PVD,14307,1430705,30721,US,44,RI,Rhode Island,15,1.0,1.0,1,0.1265,WN,1.0,309.0,0.0,2443.0,5,2443.0,2
2,2021,1,RNO,14570,1457002,34570,US,32,NV,Nevada,85,1.0,1.0,1,0.5829,WN,1.0,211.0,0.0,362.0,1,362.0,2
4,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,1.0,0.0,1,0.0028,UA,1.0,11.0,0.0,3936.0,8,3936.0,2
1,2021,1,CLE,11042,1104205,30647,US,39,OH,Ohio,44,0.0,1.0,1,0.2312,B6,1.0,237.0,0.0,1025.0,3,1025.0,2
2,2021,1,DSM,11423,1142307,31423,US,19,IA,Iowa,61,1.0,1.0,1,0.1223,G4,1.0,295.0,0.0,2412.0,5,2412.0,2
1,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,0.0,1.0,1,0.2868,DL,1.0,195.0,0.0,680.0,2,680.0,2
4,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,0.0,1,0.0662,UA,1.0,311.0,0.0,4700.0,10,4700.0,2
4,2021,1,SDF,14730,1473004,33044,US,21,KY,Kentucky,52,1.0,1.0,1,0.0027,WN,2.0,11.0,0.0,4120.0,9,4120.0,2
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.2567,AA,1.0,886.0,0.0,3452.0,7,3452.0,2
1,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,0.0,1.0,1,0.3198,AA,1.0,395.0,0.0,1235.0,3,1235.0,2
1,2021,1,RSW,14635,1463502,31714,US,12,FL,Florida,33,0.0,1.0,1,0.0797,WN,3.0,94.0,0.0,1180.0,3,1180.0,2
2,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,0.0,1.0,1,0.1857,DL,1.0,156.0,0.0,840.0,2,840.0,2
1,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,0.0,1.0,1,0.2159,B6,1.0,177.0,0.0,820.0,2,820.0,2
4,2021,1,CLT,11057,1105703,31057,US,37,NC,North Carolina,36,1.0,1.0,1,0.0626,DL,1.0,227.0,0.0,3626.0,8,3626.0,2
2,2021,1,PHL,14100,1410005,34100,US,42,PA,Pennsylvania,23,1.0,1.0,1,0.0135,YX,1.0,11.0,0.0,812.0,2,812.0,2
4,2021,1,MCI,13198,1319801,33198,US,29,MO,Missouri,64,1.0,0.0,1,0.1684,AA,1.0,300.0,0.0,1782.0,4,1782.0,2
2,2021,1,PGD,14082,1408202,34082,US,12,FL,Florida,33,1.0,1.0,1,0.0673,G4,2.0,84.0,0.0,1248.0,3,1248.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.1591,WN,4.0,247.0,0.0,1552.0,4,1552.0,2
4,2021,1,GRR,11986,1198603,31986,US,26,MI,Michigan,43,1.0,1.0,1,0.0047,AA,1.0,11.0,0.0,2356.0,5,2356.0,2
2,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,0.0,1.0,1,0.2482,WN,1.0,307.0,0.0,1237.0,3,1237.0,2
2,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,1.0,1.0,1,0.2864,DL,1.0,386.0,0.0,1348.0,3,1348.0,2
4,2021,1,MOT,13433,1343302,33304,US,38,ND,North Dakota,66,1.0,1.0,1,134,9E,1.0,308.0,0.0,2298.0,5,2298.0,2
2,2021,1,IND,12339,1233904,32337,US,18,IN,Indiana,42,0.0,0.0,1,0.2077,YX,1.0,226.0,0.0,1088.0,3,1088.0,2
2,2021,1,DAL,11259,1125904,30194,US,48,TX,Texas,74,1.0,1.0,1,1.2176,WN,3.0,582.0,0.0,478.0,1,478.0,2
2,2021,1,TPA,15304,1530402,33195,US,12,FL,Florida,33,1.0,1.0,1,0.2076,DL,2.0,784.0,0.0,3776.0,8,3776.0,2
2,2021,1,JAC,12441,1244102,32441,US,56,WY,Wyoming,88,0.0,1.0,1,0.0982,DL,1.0,208.0,0.0,2119.0,5,2119.0,2
1,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,0.0,1.0,1,0.0126,F9,14.0,22.0,0.0,1747.0,4,1747.0,2
4,2021,1,TYS,15412,1541205,35412,US,47,TN,Tennessee,54,1.0,0.0,1,0.0143,OH,2.0,11.0,0.0,768.0,2,768.0,2
2,2021,1,BWI,10821,1082106,30852,US,24,MD,Maryland,35,0.0,1.0,1,0.0873,WN,1.0,133.0,0.0,1523.0,4,1523.0,2
3,2021,1,MKE,13342,1334207,33342,US,55,WI,Wisconsin,45,1.0,0.0,1,0.1909,OO,1.0,411.0,0.0,2153.0,5,2153.0,2
2,2021,1,MIA,13303,1330303,32467,US,12,FL,Florida,33,1.0,1.0,1,0.0382,DL,1.0,96.0,0.0,2516.0,6,2516.0,2
3,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,1.0,0.0,1,0.1011,DL,1.0,406.0,0.0,4192.0,9,4015.0,2
4,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,0.0,1,0.0963,UA,1.0,228.0,0.0,2368.0,5,2368.0,2
2,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.0705,AA,3.0,154.0,0.0,2185.0,5,2185.0,2
2,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,1.0,1,0.0839,WN,1.0,350.0,0.0,4174.0,9,4174.0,2
4,2021,1,TPA,15304,1530402,33195,US,12,FL,Florida,33,1.0,0.0,1,0.1676,AA,1.0,359.0,0.0,2142.0,5,2142.0,2
2,2021,1,AUS,10423,1042302,30423,US,48,TX,Texas,74,0.0,0.0,1,0.0043,AA,1.0,5.0,0.0,1172.0,3,1172.0,2
2,2021,1,CHA,10980,1098002,30980,US,47,TN,Tennessee,54,0.0,0.0,1,409,OH,1.0,362.0,0.0,885.0,2,885.0,2
2,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,1.0,1.0,1,0.4075,9E,1.0,348.0,0.0,854.0,2,854.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.2643,UA,1.0,332.0,0.0,1256.0,3,1256.0,2
2,2021,1,MAF,13158,1315805,33158,US,48,TX,Texas,74,0.0,1.0,1,0.2462,YV,1.0,226.0,0.0,918.0,2,918.0,2
4,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,1.0,1.0,1,0.4558,DL,1.0,598.0,0.0,1312.0,3,1312.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.1001,AS,1.0,437.0,0.0,4364.0,9,4364.0,2
2,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,0.0,1.0,1,0.0159,NK,1.0,44.0,0.0,2763.0,6,2763.0,2
2,2021,1,LBB,12896,1289607,32896,US,48,TX,Texas,74,0.0,1.0,1,0.0037,WN,6.0,5.0,0.0,1360.0,3,1360.0,2
4,2021,1,LSE,13076,1307605,33076,US,55,WI,Wisconsin,45,1.0,0.0,1,0.0569,OO,1.0,216.0,0.0,3794.0,8,3794.0,2
6,2021,1,EKO,11525,1152505,31525,US,32,NV,Nevada,85,1.0,0.0,1,76,OO,1.0,357.0,0.0,4695.0,10,4695.0,2
1,2021,1,IAD,12264,1226402,30852,US,51,VA,Virginia,38,0.0,1.0,1,0.1408,C5,1.0,98.0,0.0,696.0,2,696.0,2
2,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,0.0,0.0,1,101,UA,1.0,154.0,0.0,1524.0,4,1524.0,2
4,2021,1,CRP,11140,1114008,31140,US,48,TX,Texas,74,1.0,0.0,1,0.2596,C5,1.0,462.0,0.0,1780.0,4,1780.0,2
5,2021,1,OMA,13871,1387102,33316,US,31,NE,Nebraska,65,1.0,0.0,1,0.1799,YX,1.0,441.0,0.0,2533.0,6,2452.0,2
4,2021,1,PUW,14303,1430303,34303,US,53,WA,Washington,93,1.0,0.0,1,0.0711,QX,1.0,377.0,0.0,5304.0,11,5304.0,2
1,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,1.0,1,0.1889,F9,2.0,191.0,0.0,1011.0,3,1011.0,2
1,2021,1,DAL,11259,1125904,30194,US,48,TX,Texas,74,0.0,1.0,1,0.1709,WN,1.0,213.0,0.0,1246.0,3,1246.0,2
2,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,0.0,0.0,1,0.1286,DL,1.0,262.0,0.0,2038.0,5,2038.0,2
2,2021,1,PAE,14004,1400402,34004,US,53,WA,Washington,93,1.0,1.0,1,0.0593,QX,1.0,106.0,0.0,1788.0,4,1788.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.0126,F9,5.0,38.0,0.0,3012.0,7,3012.0,2
2,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,1.0,1.0,1,0.1615,DL,1.0,363.0,0.0,2248.0,5,2248.0,2
2,2021,1,PNS,14193,1419306,33728,US,12,FL,Florida,33,0.0,1.0,1,0.2316,WN,2.0,226.0,0.0,976.0,2,976.0,2
2,2021,1,STL,15016,1501606,31123,US,29,MO,Missouri,64,0.0,0.0,1,0.1172,MQ,1.0,129.0,0.0,1101.0,3,1101.0,2
4,2021,1,ABR,10141,1014106,30141,US,46,SD,South Dakota,67,1.0,0.0,1,0.17,OO,1.0,377.0,0.0,2218.0,5,2218.0,2
4,2021,1,BUF,10792,1079206,30792,US,36,NY,New York,22,1.0,0.0,1,0.1238,WN,1.0,293.0,0.0,2471.0,5,2366.0,2
2,2021,1,CLT,11057,1105703,31057,US,37,NC,North Carolina,36,1.0,1.0,1,0.2643,OH,1.0,185.0,0.0,700.0,2,700.0,2
4,2021,1,MIA,13303,1330303,32467,US,12,FL,Florida,33,1.0,1.0,1,0.0475,WN,1.0,208.0,0.0,4380.0,9,4380.0,2
1,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,0.0,1.0,1,0.6877,UA,1.0,414.0,0.0,602.0,2,602.0,2
2,2021,1,TPA,15304,1530402,33195,US,12,FL,Florida,33,1.0,1.0,1,58,NK,2.0,230.0,0.0,3968.0,8,3968.0,2
1,2021,1,DTW,11433,1143302,31295,US,26,MI,Michigan,43,0.0,1.0,1,1.7137,YX,1.0,413.0,0.0,241.0,1,241.0,2
2,2021,1,MTJ,13502,1350202,33502,US,8,CO,Colorado,82,0.0,0.0,1,0.0828,YV,1.0,148.0,0.0,1788.0,4,1788.0,2
4,2021,1,HSV,12217,1221702,30255,US,1,AL,Alabama,51,1.0,1.0,1,0.1876,MQ,1.0,445.0,0.0,2372.0,5,2372.0,2
4,2021,1,OAK,13796,1379608,32457,US,6,CA,California,91,1.0,0.0,1,0.1479,OO,1.0,331.0,0.0,2238.0,5,2238.0,2
2,2021,1,RDU,14492,1449202,34492,US,37,NC,North Carolina,36,0.0,1.0,1,0.1012,AA,1.0,253.0,0.0,2499.0,5,2499.0,2
1,2021,1,CLE,11042,1104205,30647,US,39,OH,Ohio,44,0.0,1.0,1,57,F9,13.0,51.0,0.0,895.0,2,895.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0986,AS,3.0,171.0,0.0,1734.0,4,1734.0,2
2,2021,1,HOU,12191,1219102,31453,US,48,TX,Texas,74,1.0,1.0,1,0.0249,G4,1.0,42.0,0.0,1686.0,4,1686.0,2
2,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,1.0,1.0,1,0.2226,DL,1.0,730.0,0.0,3280.0,7,3280.0,2
2,2021,1,RDM,14489,1448902,34489,US,41,OR,Oregon,92,1.0,1.0,1,0.2024,QX,1.0,187.0,0.0,924.0,2,924.0,2
4,2021,1,TUS,15376,1537604,30436,US,4,AZ,Arizona,81,1.0,1.0,1,0.0545,AA,1.0,259.0,0.0,4750.0,10,4750.0,2
4,2021,1,CWA,11203,1120302,30424,US,55,WI,Wisconsin,45,1.0,0.0,1,0.1562,9E,1.0,560.0,0.0,3586.0,8,3586.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.0458,F9,2.0,79.0,0.0,1724.0,4,1724.0,2
2,2021,1,JAX,12451,1245102,31136,US,12,FL,Florida,33,0.0,0.0,1,0.1571,YV,1.0,333.0,0.0,2120.0,5,2120.0,2
3,2021,1,DCA,11278,1127805,30852,US,51,VA,Virginia,38,1.0,1.0,1,0.1788,AA,1.0,847.0,0.0,4738.0,10,4738.0,2
4,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,1.0,1.0,1,0.2571,WN,1.0,692.0,0.0,2692.0,6,2692.0,2
4,2021,1,CLE,11042,1104205,30647,US,39,OH,Ohio,44,1.0,0.0,1,0.3427,YX,3.0,355.0,0.0,1036.0,3,1036.0,2
4,2021,1,MEM,13244,1324402,33244,US,47,TN,Tennessee,54,1.0,0.0,1,111,YX,1.0,226.0,0.0,2036.0,5,2036.0,2
2,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,0.0,1.0,1,0.1033,AA,1.0,187.0,0.0,1810.0,4,1810.0,2
2,2021,1,PIT,14122,1412202,30198,US,42,PA,Pennsylvania,23,0.0,0.0,1,0.1453,YX,1.0,104.0,0.0,716.0,2,716.0,2
2,2021,1,SRQ,14986,1498603,34986,US,12,FL,Florida,33,0.0,1.0,1,0.3508,DL,1.0,441.0,0.0,1257.0,3,1257.0,2
2,2021,1,PSP,14262,1426204,34262,US,6,CA,California,91,1.0,1.0,1,488,OO,1.0,528.0,0.0,1082.0,3,1082.0,2
1,2021,1,ASE,10372,1037205,30372,US,8,CO,Colorado,82,0.0,1.0,1,2.336,OO,1.0,292.0,0.0,125.0,1,125.0,2
2,2021,1,SBA,14689,1468902,34689,US,6,CA,California,91,0.0,0.0,1,0.0627,MQ,1.0,156.0,0.0,2488.0,5,2488.0,2
2,2021,1,IAH,12266,1226603,31453,US,48,TX,Texas,74,1.0,1.0,1,0.0866,UA,5.0,167.0,0.0,1928.0,4,1928.0,2
2,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,0.0,1.0,1,16,NK,1.0,59.0,0.0,3691.0,8,3691.0,2
1,2021,1,MSY,13495,1349505,33495,US,22,LA,Louisiana,72,0.0,1.0,1,101,F9,1.0,110.0,0.0,1089.0,3,1089.0,2
2,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,0.0,1.0,1,0.0448,WN,7.0,118.0,0.0,2632.0,6,2632.0,2
3,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,1.0,1.0,1,0.1793,UA,1.0,585.0,0.0,3262.0,7,3262.0,2
2,2021,1,OAK,13796,1379608,32457,US,6,CA,California,91,1.0,1.0,1,0.0893,WN,1.0,350.0,0.0,3918.0,8,3918.0,2
2,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,1.0,1.0,1,0.0868,UA,3.0,173.0,0.0,1994.0,4,1994.0,2
2,2021,1,CLE,11042,1104205,30647,US,39,OH,Ohio,44,1.0,1.0,1,0.0647,G4,2.0,77.0,0.0,1190.0,3,1190.0,2
1,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,0.0,1.0,1,0.3333,UA,4.0,394.0,0.0,1182.0,3,1182.0,2
1,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,0.0,1.0,1,108,DL,32.0,98.0,0.0,907.0,2,907.0,2
2,2021,1,HSV,12217,1221702,30255,US,1,AL,Alabama,51,0.0,0.0,1,0.3161,9E,1.0,288.0,0.0,911.0,2,911.0,2
2,2021,1,SBP,14698,1469802,34236,US,6,CA,California,91,1.0,1.0,1,0.2603,QX,1.0,441.0,0.0,1694.0,4,1694.0,2
2,2021,1,PDX,14057,1405702,34057,US,41,OR,Oregon,92,1.0,1.0,1,0.1169,QX,1.0,196.0,0.0,1676.0,4,1676.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0624,AS,3.0,247.0,0.0,3956.0,8,3956.0,2
1,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,1.0,1,0.0024,AS,1.0,6.0,0.0,2520.0,6,2520.0,2
2,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,0.0,1.0,1,0.0451,F9,1.0,95.0,0.0,2108.0,5,2108.0,2
4,2021,1,GCC,11865,1186502,31865,US,56,WY,Wyoming,88,1.0,0.0,1,0.2212,OO,1.0,577.0,0.0,2608.0,6,2608.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,0.0,1,0.1025,AA,1.0,187.0,0.0,1824.0,4,1824.0,2
2,2021,1,ECP,11481,1148102,31481,US,12,FL,Florida,33,0.0,1.0,1,0.1921,WN,1.0,258.0,0.0,1343.0,3,1343.0,2
4,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,1.0,0.0,1,0.0033,OO,2.0,11.0,0.0,3284.0,7,3284.0,2
2,2021,1,TUS,15376,1537604,30436,US,4,AZ,Arizona,81,0.0,1.0,1,0.1561,AA,1.0,252.0,0.0,1614.0,4,1614.0,2
2,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,0.0,0.0,1,0.1616,YX,1.0,95.0,0.0,588.0,2,588.0,2
2,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,1.0,1.0,1,0.3141,OO,1.0,343.0,0.0,1092.0,3,1092.0,2
4,2021,1,FAY,11641,1164102,31641,US,37,NC,North Carolina,36,1.0,0.0,1,0.3688,9E,1.0,402.0,0.0,1090.0,3,1090.0,2
1,2021,1,MIA,13303,1330303,32467,US,12,FL,Florida,33,0.0,1.0,1,0.0468,B6,18.0,51.0,0.0,1089.0,3,1089.0,2
4,2021,1,GEG,11884,1188402,31884,US,53,WA,Washington,93,1.0,0.0,1,0.0904,DL,2.0,214.0,0.0,2368.0,5,2368.0,2
2,2021,1,MSY,13495,1349505,33495,US,22,LA,Louisiana,72,1.0,1.0,1,0.1797,WN,1.0,198.0,0.0,1102.0,3,1102.0,2
1,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,0.0,1.0,1,0.1895,B6,5.0,199.0,0.0,1050.0,3,1050.0,2
4,2021,1,SNA,14908,1490803,32575,US,6,CA,California,91,1.0,0.0,1,0.1848,AA,1.0,815.0,0.0,4411.0,9,4411.0,2
2,2021,1,MLI,13367,1336705,33367,US,17,IL,Illinois,41,0.0,0.0,1,0.0879,YV,1.0,137.0,0.0,1559.0,4,1559.0,2
2,2021,1,BTR,10781,1078105,30781,US,22,LA,Louisiana,72,0.0,0.0,1,0.0759,MQ,1.0,155.0,0.0,2043.0,5,2043.0,2
1,2021,1,TUS,15376,1537604,30436,US,4,AZ,Arizona,81,0.0,1.0,1,0.1127,WN,2.0,72.0,0.0,639.0,2,639.0,2
2,2021,1,GJT,11921,1192102,31921,US,8,CO,Colorado,82,1.0,1.0,1,0.1659,G4,1.0,145.0,0.0,874.0,2,874.0,2
1,2021,1,CVG,11193,1119302,33105,US,21,KY,Kentucky,52,0.0,1.0,1,0.5606,G7,1.0,148.0,0.0,264.0,1,264.0,2
2,2021,1,PDX,14057,1405702,34057,US,41,OR,Oregon,92,1.0,1.0,1,0.4898,QX,1.0,817.0,0.0,1668.0,4,1668.0,2
4,2021,1,SRQ,14986,1498603,34986,US,12,FL,Florida,33,1.0,0.0,1,0.4337,MQ,1.0,1197.0,0.0,2760.0,6,2760.0,2
1,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,0.0,1.0,1,0.0546,F9,1.0,73.0,0.0,1337.0,3,1337.0,2
2,2021,1,AUS,10423,1042302,30423,US,48,TX,Texas,74,0.0,0.0,1,149,DL,1.0,188.0,0.0,1262.0,3,1262.0,2
2,2021,1,CVG,11193,1119302,33105,US,21,KY,Kentucky,52,1.0,1.0,1,0.0993,G4,4.0,113.0,0.0,1138.0,3,1138.0,2
1,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,0.0,1.0,1,0.1396,AS,1.0,143.0,0.0,1024.0,3,1024.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.6416,UA,1.0,521.0,0.0,812.0,2,812.0,2
2,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,0.0,1.0,1,0.2322,AA,1.0,277.0,0.0,1193.0,3,1193.0,2
4,2021,1,DTW,11433,1143302,31295,US,26,MI,Michigan,43,1.0,1.0,1,0.0678,AA,1.0,312.0,0.0,4603.0,10,4603.0,2
2,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,0.0,1.0,1,0.3648,AA,1.0,336.0,0.0,921.0,2,921.0,2
4,2021,1,TYS,15412,1541205,35412,US,47,TN,Tennessee,54,1.0,1.0,1,0.3918,9E,1.0,572.0,0.0,1460.0,3,1460.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.0438,F9,2.0,93.0,0.0,2124.0,5,2124.0,2
2,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,1.0,1.0,1,0.0623,F9,2.0,121.0,0.0,1942.0,4,1942.0,2
1,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,0.0,1.0,1,0.4433,WN,1.0,297.0,0.0,670.0,2,670.0,2
2,2021,1,PDX,14057,1405702,34057,US,41,OR,Oregon,92,0.0,1.0,1,0.0445,WN,1.0,122.0,0.0,2741.0,6,2741.0,2
2,2021,1,PDX,14057,1405702,34057,US,41,OR,Oregon,92,1.0,1.0,1,0.1489,DL,1.0,647.0,0.0,4344.0,9,4344.0,2
5,2021,1,MCI,13198,1319801,33198,US,29,MO,Missouri,64,1.0,0.0,1,0.1199,DL,1.0,343.0,0.0,2881.0,6,2860.0,2
2,2021,1,BWI,10821,1082106,30852,US,24,MD,Maryland,35,1.0,1.0,1,0.2858,WN,4.0,379.0,0.0,1326.0,3,1326.0,2
2,2021,1,FAR,11637,1163703,31637,US,38,ND,North Dakota,66,1.0,1.0,1,0.0816,G4,2.0,248.0,0.0,3038.0,7,3038.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.1736,AA,1.0,209.0,0.0,1204.0,3,1204.0,2
2,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,1.0,1.0,1,258,AA,1.0,954.0,0.0,3698.0,8,3698.0,2
2,2021,1,FWA,11823,1182304,31823,US,18,IN,Indiana,42,0.0,1.0,1,0.2983,OH,1.0,176.0,0.0,590.0,2,590.0,2
1,2021,1,DCA,11278,1127805,30852,US,51,VA,Virginia,38,0.0,1.0,1,0.1199,F9,1.0,177.0,0.0,1476.0,3,1476.0,2
1,2021,1,PBI,14027,1402702,34027,US,12,FL,Florida,33,0.0,1.0,1,0.6694,DL,2.0,727.0,0.0,1086.0,3,1086.0,2
4,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,0.0,1,0.2365,DL,1.0,658.0,0.0,2782.0,6,2782.0,2
